Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Affects versions,Fix versions,Fix versions,Due date,Votes,Description,Environment,Watchers,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Attachment,Attachment,Custom field (Actual end),Custom field (Actual start),Custom field (Affected hardware),Custom field (Affected services),Custom field (Approvals),Custom field (Asset type),Custom field (Asset type),Custom field (Backout plan),Custom field (Category),Custom field (Change reason),Custom field (Change risk),Custom field (Change type),Custom field (Department),Custom field (Department),Custom field (Development),Custom field (Epic Color),Custom field (Epic Link),Epic Link Summary,Custom field (Epic Name),Custom field (Epic Status),Custom field (Impact),Custom field (Implementation plan),Custom field (Investigation reason),Custom field (Issue color),Custom field (Locked forms),Custom field (Major incident),Custom field (Open forms),Custom field (Pending reason),Custom field (Planned end),Custom field (Planned start),Custom field (Priority),Custom field (Project overview key),Custom field (Project overview status),Custom field (Rank),Custom field (Request Type),Custom field (Request language),Custom field (Request participants),Custom field (Responders),Custom field (Root cause),Satisfaction rating,Custom field (Satisfaction date),Custom field (Sentiment),Custom field (Severity),Custom field (Source),Sprint,Custom field (Start date),Custom field (Story Points),Custom field (Story point estimate),Custom field (Submitted forms),Custom field (Target end),Custom field (Target start),Custom field (Team),Custom field (Test plan),Custom field (Time to close after resolution),Custom field (Time to first response),Custom field (Time to resolution),Custom field (Time to review normal change),Custom field (Total forms),Custom field (Urgency),Custom field (Vulnerability),Custom field (Work category),Custom field (Workaround),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Comment,Comment,Parent,Parent summary,Status Category,Status Category Changed
Verificarea textelor: ”UNIUNEA EUROPEANĂ” + ”Fondul Social European”,NPT-74,18879,Test,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,18/Jun/24 2:19 AM,25/Jul/24 4:36 PM,25/Jul/24 8:29 PM,18/Jun/24 2:39 AM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"Verificarea faptului că textele amintite în sumar sunt perfect vizibile și că nu prezintă erori.

*Precondiții:* 

* Utilizatorul final deține un calculator personal cu cel puțin Windows 10 Home, fiind instalat pe acesta browser-ul Google Chrome, împreună cu un set de periferice și monitor.
* Utilizatorul final se află pe pagina principală a site-ului web: [https://www.primariatechirghiol.ro|https://www.primariatechirghiol.ro/].

*Criterii de acceptanță:*

* Textele nu au greșeli gramaticale, și nu conțin nici greșeli de exprimare.
* Textele nu prezintă alte erori.
* Textele nu prezintă probleme legate de aspectul vizual, și nu afectează poziționarea celorlalte elemente.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-37,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@79004660,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01bd5:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,10000_*:*_1_*:*_1192319_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,18/Jun/24 2:39 AM
Verificarea drapelului: ”Uniunii Europene”,NPT-73,18878,Test,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,18/Jun/24 2:13 AM,25/Jul/24 4:36 PM,25/Jul/24 8:29 PM,18/Jun/24 2:36 AM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"Verificarea faptului că drapelul amintit în sumar este conform, perfect vizibil și corect poziționat.

*Precondiții:* 

* Utilizatorul final deține un calculator personal cu cel puțin Windows 10 Home, fiind instalat pe acesta browser-ul Google Chrome, împreună cu un set de periferice și monitor.
* Utilizatorul final se află pe pagina principală a site-ului web: [https://www.primariatechirghiol.ro|https://www.primariatechirghiol.ro/].

*Criterii de acceptanță:*

* Drapelul este corect amplasat.
* Drapelul este corect ales pentru textele cu care este corelat.
* Drapelul nu prezintă probleme legate de aspectul vizual, și nu afectează poziționarea celorlalte elemente.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-37,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@35ebcb1b,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01bcx:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,10000_*:*_1_*:*_1342951_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,18/Jun/24 2:36 AM
Iconița ”mail” nu se află la distanță corespunzătoare,NPT-72,18877,Bug,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,18/Jun/24 2:05 AM,25/Jul/24 4:36 PM,25/Jul/24 8:29 PM,18/Jun/24 2:08 AM,Primariatechirghiol.ro_versiunea_1.0_limba_română,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"Iconița ”mail” nu se află la aceeași distanță de textul corelat acesteia ca și în cazul celorlalte iconițe.

*Precondiții* 

* Este utilizat pentru testare un calculator personal cu cel puțin Windows 10 Home, fiind instalat pe acesta browser-ul Google Chrome, împreună cu un set de periferice și monitor.
* Prezența trebuie să fie realizată pe site-ul web: [https://www.primariatechirghiol.ro|https://www.primariatechirghiol.ro/].

*Pași de reproducere*

* Se accesează pagina principală a [https://www.primariatechirghiol.ro|https://www.primariatechirghiol.ro/].
* Se vizualizează iconița ”mail”.

*Rezultate așteptate*

* Iconița este corect amplasată.

*Rezultate actuale*

* Iconița nu este amplasată în mod corect.",testare,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-36,,,,,,,,,,NPT-70,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4bc2926,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01bcp:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,10000_*:*_1_*:*_172341_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,18/Jun/24 2:08 AM
Verificarea textului: ”apl@primariatechirghiol.ro”,NPT-71,18876,Test,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,18/Jun/24 1:59 AM,25/Jul/24 4:35 PM,25/Jul/24 4:24 PM,18/Jun/24 2:09 AM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"Verificarea faptului că textul amintit în sumar este perfect vizibil și că nu prezintă erori.

*Precondiții:* 

* Utilizatorul final deține un calculator personal cu cel puțin Windows 10 Home, fiind instalat pe acesta browser-ul Google Chrome, împreună cu un set de periferice și monitor.
* Utilizatorul final se află pe pagina principală a site-ului web: [https://www.primariatechirghiol.ro|https://www.primariatechirghiol.ro/].

*Criterii de acceptanță:*

* Textul nu are greșeli gramaticale, și nu conține nici greșeli de exprimare.
* Textul nu prezintă alte erori.
* Textul nu prezintă probleme legate de aspectul vizual, și nu afectează poziționarea celorlalte elemente.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-36,NPT-78,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@e53b0ff,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01bch:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_1_*:*_583755_*|*_10000_*:*_1_*:*_607_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,18/Jun/24 2:09 AM
Verificarea iconiței: ”mail”,NPT-70,18875,Test,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,18/Jun/24 1:53 AM,25/Jul/24 4:35 PM,25/Jul/24 4:26 PM,18/Jun/24 2:09 AM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"Verificarea faptului că iconița amintită în sumar este conformă, perfect vizibilă și corect poziționată.

*Precondiții:* 

* Utilizatorul final deține un calculator personal cu cel puțin Windows 10 Home, fiind instalat pe acesta browser-ul Google Chrome, împreună cu un set de periferice și monitor.
* Utilizatorul final se află pe pagina principală a site-ului web: [https://www.primariatechirghiol.ro|https://www.primariatechirghiol.ro/].

*Criterii de acceptanță:*

* Iconița este corect amplasată.
* Iconița este corect aleasă pentru textul cu care este corelat.
* Iconița nu prezintă probleme legate de aspectul vizual, și nu afectează poziționarea celorlalte elemente.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-36,NPT-72,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@3c60ceeb,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01bc9:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000_*:*_1_*:*_920659_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,18/Jun/24 2:09 AM
Verificarea textului: ”0241-735.622”,NPT-69,18874,Test,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,18/Jun/24 1:49 AM,25/Jul/24 4:36 PM,25/Jul/24 8:29 PM,18/Jun/24 1:55 AM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"Verificarea faptului că textul amintit în sumar este perfect vizibil și că nu prezintă erori.

*Precondiții:* 

* Utilizatorul final deține un calculator personal cu cel puțin Windows 10 Home, fiind instalat pe acesta browser-ul Google Chrome, împreună cu un set de periferice și monitor.
* Utilizatorul final se află pe pagina principală a site-ului web: [https://www.primariatechirghiol.ro|https://www.primariatechirghiol.ro/].

*Criterii de acceptanță:*

* Textul nu are greșeli gramaticale, și nu conține nici greșeli de exprimare.
* Textul nu prezintă alte erori.
* Textul nu prezintă probleme legate de aspectul vizual, și nu afectează poziționarea celorlalte elemente.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-35,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7fcf977f,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01bc1:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_1_*:*_349969_*|*_10000_*:*_1_*:*_651_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,18/Jun/24 1:55 AM
Verificarea iconiței: ”telefon”,NPT-68,18873,Test,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,18/Jun/24 1:43 AM,25/Jul/24 4:35 PM,25/Jul/24 8:29 PM,18/Jun/24 1:49 AM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"Verificarea faptului că iconița amintită în sumar este conformă, perfect vizibilă și corect poziționată.

*Precondiții:* 

* Utilizatorul final deține un calculator personal cu cel puțin Windows 10 Home, fiind instalat pe acesta browser-ul Google Chrome, împreună cu un set de periferice și monitor.
* Utilizatorul final se află pe pagina principală a site-ului web: [https://www.primariatechirghiol.ro|https://www.primariatechirghiol.ro/].

*Criterii de acceptanță:*

* Iconița este corect amplasată.
* Iconița este corect aleasă pentru textul cu care este corelat.
* Iconița nu prezintă probleme legate de aspectul vizual, și nu afectează poziționarea celorlalte elemente.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-35,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4173cae6,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01bbt:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,10000_*:*_1_*:*_374914_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,18/Jun/24 1:49 AM
"Verificarea textului: ”Str. Dr. Victor Climescu nr.24, Techirghiol”",NPT-67,18872,Test,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,18/Jun/24 1:29 AM,25/Jul/24 4:35 PM,25/Jul/24 8:29 PM,18/Jun/24 1:42 AM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"Verificarea faptului că textul amintit în sumar este perfect vizibil și că nu prezintă erori.

*Precondiții:* 

* Utilizatorul final deține un calculator personal cu cel puțin Windows 10 Home, fiind instalat pe acesta browser-ul Google Chrome, împreună cu un set de periferice și monitor.
* Utilizatorul final se află pe pagina principală a site-ului web: [https://www.primariatechirghiol.ro|https://www.primariatechirghiol.ro/].

*Criterii de acceptanță:*

* Textul nu are greșeli gramaticale, și nu conține nici greșeli de exprimare.
* Textul nu prezintă alte erori.
* Textul nu prezintă probleme legate de aspectul vizual, și nu afectează poziționarea celorlalte elemente.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-34,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7b01851f,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01bbl:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,10000_*:*_1_*:*_754339_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,18/Jun/24 1:42 AM
Verificarea iconiței: ”casă” ,NPT-66,18868,Test,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 10:57 PM,25/Jul/24 4:35 PM,25/Jul/24 8:29 PM,17/Jun/24 11:31 PM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"Verificarea faptului că iconița amintită în sumar este conformă, perfect vizibilă și corect poziționată.

*Precondiții:* 

* Utilizatorul final deține un calculator personal cu cel puțin Windows 10 Home, fiind instalat pe acesta browser-ul Google Chrome, împreună cu un set de periferice și monitor.
* Utilizatorul final se află pe pagina principală a site-ului web: [https://www.primariatechirghiol.ro|https://www.primariatechirghiol.ro/].

*Criterii de acceptanță:*

* Iconița este corect amplasată.
* Iconița este corect aleasă pentru textul cu care este corelat.
* Iconița nu prezintă probleme legate de aspectul vizual, și nu afectează poziționarea celorlalte elemente.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-34,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7ca36adf,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01bap:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,10000_*:*_1_*:*_2032574_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,17/Jun/24 11:31 PM
Lipsă diacritică la: ”Primaria”,NPT-65,18866,Bug,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 10:23 PM,25/Jul/24 4:35 PM,25/Jul/24 8:29 PM,17/Jun/24 10:43 PM,Primariatechirghiol.ro_versiunea_1.0_limba_română,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"”Primaria” trebuia să fie de fapt: Primăria

*Precondiții* 

* Este utilizat pentru testare un calculator personal cu cel puțin Windows 10 Home, fiind instalat pe acesta browser-ul Google Chrome, împreună cu un set de periferice și monitor.
* Prezența trebuie să fie realizată pe site-ul web: [https://www.primariatechirghiol.ro|https://www.primariatechirghiol.ro/].

*Pași de reproducere*

* Se accesează pagina principală a [https://www.primariatechirghiol.ro|https://www.primariatechirghiol.ro/].
* Se vizualizează textul ”Primaria Orașului TECHIRGHIOL”.

*Rezultate așteptate*

* Textul nu prezintă alte erori.

*Rezultate actuale*

* În cadrul textului lipsește o diacritică.",testare,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-33,,,,,,,,,,NPT-64,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7039d760,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01ba9:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,10000_*:*_1_*:*_1182398_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,17/Jun/24 10:43 PM
Verificarea textului: ”Primaria Orașului TECHIRGHIOL”,NPT-64,18864,Test,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 10:07 PM,25/Jul/24 4:35 PM,25/Jul/24 4:41 PM,17/Jun/24 10:27 PM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"Verificarea faptului că textul amintit în sumar este perfect vizibil și că nu prezintă erori.

*Precondiții:* 

* Utilizatorul final deține un calculator personal cu cel puțin Windows 10 Home, fiind instalat pe acesta browser-ul Google Chrome, împreună cu un set de periferice și monitor.
* Utilizatorul final se află pe pagina principală a site-ului web: [https://www.primariatechirghiol.ro|https://www.primariatechirghiol.ro/].

*Criterii de acceptanță:*

* Textul nu are greșeli gramaticale, și nu conține nici greșeli de exprimare.
* Textul nu prezintă alte erori.
* Textul nu prezintă probleme legate de aspectul vizual, și nu afectează poziționarea celorlalte elemente.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-33,NPT-65,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5e4c8091,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01b9t:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,10000_*:*_1_*:*_1190655_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,17/Jun/24 10:27 PM
Verificarea stemei localității ”Techirghiol”,NPT-63,18863,Test,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 8:26 PM,25/Jul/24 4:35 PM,25/Jul/24 4:42 PM,17/Jun/24 9:58 PM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"Verificarea faptului că stema amintită în sumar este perfect vizibilă și corect poziționată.

*Precondiții:* 

* Utilizatorul final deține un calculator personal cu cel puțin Windows 10 Home, fiind instalat pe acesta browser-ul Google Chrome, împreună cu un set de periferice și monitor.
* Utilizatorul final se află pe pagina principală a site-ului web: [https://www.primariatechirghiol.ro|https://www.primariatechirghiol.ro/].

*Criterii de acceptanță:*

* Stema este corect amplasată.
* Stema nu prezintă probleme legate de aspectul vizual, și nu afectează poziționarea celorlalte elemente.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-32,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@69cdcd11,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01b9l:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,10000_*:*_1_*:*_5496378_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,17/Jun/24 9:58 PM
Interacțiune Header/cb_logo,NPT-62,18862,Test,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 8:01 PM,25/Jul/24 4:35 PM,25/Jul/24 8:29 PM,17/Jun/24 8:22 PM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"Verificarea faptului că în momentul apăsării (apăsând pe butonul stâng al mouse-ului/șoarecelui de pe suprafața pe care este așezat) pe header/cb_logo nu suntem redirecționați într-o alta zonă a site-ului web.

*Precondiții:* 

* Utilizatorul final deține un calculator personal cu cel puțin Windows 10 Home, fiind instalat pe acesta browser-ul Google Chrome, împreună cu un set de periferice și monitor.
* Utilizatorul final se află pe pagina principală a site-ului web: [https://www.primariatechirghiol.ro|https://www.primariatechirghiol.ro/].

*Criterii de acceptanță:*

Utilizatorul final nu este redirecționat către o altă zona site-ului web dacă apasă pe header/cb_logo.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-22,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@30f87b5e,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01b9d:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,10000_*:*_1_*:*_1267816_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,17/Jun/24 8:22 PM
Text: ”Powered by INDRA SISTEMAS S.A.”,NPT-61,18861,Story,To Do,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,Highest,,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 7:14 PM,25/Jul/24 3:37 PM,25/Jul/24 3:31 PM,,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"În partea dreaptă a părții de jos a/bottom-ului site-ului web se află text-link-ul: ”Powered by INDRA SISTEMAS S.A.”, de culoare gri închis.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-26,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6f03a8a2,,,,,,,,,,,,NPT-26,Partea de jos a/bottom-ului site-ului web,,,,,,,,,,,,,,,,0|i01b95:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,,,,18799,Partea de jos a/bottom-ului site-ului web,To Do,25/Jul/24 7:19 AM
